Time (s),Main Avg Current (A),Main Avg Power (W)
0.1154,0.7972,3.428
0.1156,0.8358,3.5924
0.1158,0.869,3.7387
0.1160,0.8661,3.7275
0.1162,0.7531,3.2443
0.1164,0.6899,2.9707
0.1166,0.6953,2.9953
0.1168,0.7022,3.0253
0.1170,0.694,2.991
0.1172,0.6886,2.9677
0.1174,0.6845,2.9488
0.1176,0.7349,3.1599
0.1178,0.8153,3.5043
0.1180,0.7928,3.4137
0.1182,0.7133,3.0756
0.1184,0.6846,2.9425
0.1186,0.8695,3.7181
0.1188,1.0956,4.7154
0.1190,0.8796,3.777
0.1192,0.9799,4.2173
0.1194,0.9614,4.1263
0.1196,0.8723,3.7421
0.1198,0.9737,4.1793
0.1200,0.8617,3.6986
0.1202,0.9969,4.2786
0.1204,0.8716,3.7408
0.1206,1.0025,4.3048
0.1208,0.8655,3.718
0.1210,1.0241,4.3934
0.1212,0.8872,3.8112
0.1214,0.9705,4.1654
0.1216,0.8732,3.7497
0.1218,0.9729,4.1815
0.1220,0.8616,3.6946
0.1222,0.9529,4.1069
0.1224,0.8834,3.7935
0.1226,0.8578,3.6679
0.1228,1.0983,4.714
0.1230,0.8952,3.8583
0.1232,0.705,3.0386
0.1234,0.6837,2.9466
0.1236,0.6819,2.9415
0.1238,0.6755,2.9101
0.1240,0.6766,2.9188
0.1242,0.6852,2.9505
0.1244,0.7506,3.2335
0.1246,0.6967,3.0001
0.1248,0.7803,3.3569
0.1250,0.7991,3.4395
0.1252,0.778,3.3486
0.1254,0.7761,3.3388
0.1256,0.7698,3.3084
0.1258,0.8345,3.5867
0.1260,0.8806,3.7811
0.1262,0.8987,3.8607
0.1264,0.9086,3.9053
0.1266,0.921,3.9565
0.1268,0.9474,4.068
0.1270,0.9478,4.0757
0.1272,0.8834,3.7953
0.1274,0.8762,3.7714
0.1276,0.7729,3.3265
0.1278,0.7717,3.3275
0.1280,0.7022,3.0281
0.1282,0.682,2.942
0.1284,0.6785,2.927
0.1286,0.6744,2.9068
0.1288,0.7714,3.3203
0.1290,0.7911,3.4049
0.1292,0.8171,3.5169
0.1294,0.7953,3.423
0.1296,0.7922,3.4096
0.1298,0.7993,3.4336
0.1300,0.8692,3.7374
0.1302,0.8326,3.5835
0.1304,0.7822,3.3651
0.1306,0.7888,3.3935
0.1308,0.7841,3.3734
0.1310,0.8506,3.6592
0.1312,0.8635,3.7167
0.1314,0.8007,3.4462
0.1316,0.7808,3.3574
0.1318,0.7864,3.3832
0.1320,0.7835,3.3724
0.1322,0.7833,3.3714
0.1324,0.7796,3.3554
0.1326,0.7693,3.311
0.1328,0.7522,3.2437
0.1330,0.6859,2.9564
0.1332,0.6767,2.9179
0.1334,0.6805,2.9331
0.1336,0.7111,3.0649
0.1338,0.7033,3.0327
0.1340,0.6772,2.9186
0.1342,0.7204,3.0975
0.1344,0.8577,3.6896
0.1346,0.8139,3.503
0.1348,0.7271,3.1351
0.1350,0.691,2.9698
0.1352,0.841,3.5994
0.1354,1.0269,4.4176
0.1356,0.8731,3.7475
0.1358,0.9694,4.1705
0.1360,0.9518,4.0851
0.1362,0.861,3.6955
0.1364,0.9829,4.2184
0.1366,0.85,3.6447
0.1368,1.0215,4.3841
0.1370,0.8764,3.7596
0.1372,1.0525,4.5217
0.1374,0.8587,3.684
0.1376,1.0756,4.6141
0.1378,0.9986,4.2758
0.1380,1.1236,4.8249
0.1382,0.8511,3.6494
0.1384,1.0175,4.3773
0.1386,0.8735,3.7525
0.1388,0.9267,3.9905
0.1390,0.9089,3.9117
0.1392,0.847,3.6319
0.1394,1.0121,4.3501
0.1396,0.8325,3.5863
0.1398,0.7014,3.0216
0.1400,0.687,2.961
0.1402,0.6804,2.9326
0.1404,0.676,2.9108
0.1406,0.743,3.1965
0.1408,0.7743,3.3311
0.1410,0.8216,3.5327
0.1412,0.7976,3.4312
0.1414,0.8162,3.5128
0.1416,0.8134,3.5009
0.1418,0.7965,3.4313
0.1420,0.785,3.3802
0.1422,0.7839,3.3724
0.1424,0.7835,3.3708
0.1426,0.8017,3.4455
0.1428,0.8866,3.8033
0.1430,0.9379,4.0291
0.1432,0.8899,3.8213
0.1434,0.9276,3.9848
0.1436,0.9188,3.9454
0.1438,0.8881,3.8136
0.1440,0.9415,4.0446
0.1442,0.9061,3.8963
0.1444,0.8729,3.7587
0.1446,0.796,3.4293
0.1448,0.7728,3.329
0.1450,0.7734,3.3301
0.1452,0.746,3.2108
0.1454,0.7813,3.3595
0.1456,0.8074,3.4751
0.1458,0.8002,3.4425
0.1460,0.7841,3.3734
0.1462,0.7913,3.4044
0.1464,0.7885,3.3904
0.1466,0.8427,3.6252
0.1468,0.8714,3.749
0.1470,0.8608,3.7065
0.1472,0.7865,3.3869
0.1474,0.7791,3.3517
0.1476,0.8127,3.4946
0.1478,0.8352,3.5915
0.1480,0.8237,3.5453
0.1482,0.8047,3.4648
0.1484,0.7996,3.4416
0.1486,0.8014,3.4477
0.1488,0.7989,3.4369
0.1490,0.8447,3.6306
0.1492,0.8328,3.5845
0.1494,0.7304,3.1467
0.1496,0.6885,2.9672
0.1498,0.6891,2.9712
0.1500,0.7239,3.1159
0.1502,0.782,3.361
0.1504,0.83,3.5705
0.1506,0.7963,3.4271
0.1508,0.7476,3.2131
0.1510,0.8668,3.7289
0.1512,0.8014,3.4525
0.1514,0.728,3.1407
0.1516,0.7016,3.0213
0.1518,0.843,3.6098
0.1520,1.0309,4.4372
0.1522,0.8804,3.7753
0.1524,0.9692,4.1655
0.1526,0.9759,4.1886
0.1528,0.8643,3.7076
0.1530,0.9867,4.2388
0.1532,0.8537,3.6624
0.1534,1.0276,4.4104
0.1536,0.8637,3.6964
0.1538,1.0925,4.691
0.1540,0.862,3.6944
0.1542,1.0404,4.4571
0.1544,0.9737,4.1676
0.1546,1.0806,4.6465
0.1548,0.8065,3.4629
0.1550,0.9627,4.1396
0.1552,0.855,3.668
0.1554,0.933,4.0118
0.1556,0.9264,3.9815
0.1558,0.8746,3.7484
0.1560,1.0172,4.3697
0.1562,0.887,3.8231
0.1564,0.7136,3.0758
0.1566,0.6961,3.0003
0.1568,0.6928,2.9858
0.1570,0.6988,3.0117
0.1572,0.6938,2.9933
0.1574,0.7018,3.026
0.1576,0.7734,3.3254
0.1578,0.8535,3.6716
0.1580,0.8378,3.604
0.1582,0.8198,3.5266
0.1584,0.8298,3.57
0.1586,0.8399,3.615
0.1588,0.8204,3.5292
0.1590,0.8794,3.7795
0.1592,0.8887,3.8197
0.1594,0.8856,3.8045
0.1596,0.89,3.8236
0.1598,0.9424,4.0431
0.1600,1.0058,4.3227
0.1602,0.9228,3.9679
0.1604,0.8802,3.7849
0.1606,0.8512,3.6652
0.1608,0.7831,3.3703
0.1610,0.7832,3.3724
0.1612,0.7326,3.1574
0.1614,0.6891,2.9712
0.1616,0.6882,2.969
0.1618,0.692,2.9814
0.1620,0.7869,3.3853
0.1622,0.8069,3.4714
0.1624,0.8219,3.5343
0.1626,0.805,3.4632
0.1628,0.7982,3.4338
0.1630,0.8122,3.4925
0.1632,0.8839,3.7991
0.1634,0.893,3.8383
0.1636,0.8861,3.8084
0.1638,0.8838,3.8039
0.1640,0.7924,3.4122
0.1642,0.7949,3.4167
0.1644,0.8431,3.6239
0.1646,0.8686,3.7383
0.1648,0.8102,3.4886
0.1650,0.7972,3.4344
0.1652,0.7485,3.2201
0.1654,0.8237,3.5419
0.1656,0.8542,3.6763
0.1658,0.795,3.4219
0.1660,0.7715,3.3223
0.1662,0.7882,3.3956
0.1664,0.8008,3.4482
0.1666,0.8043,3.46
0.1668,0.804,3.4574
0.1670,0.7961,3.4249
0.1672,0.8108,3.4879
0.1674,0.8277,3.5656
0.1676,0.7605,3.2763
0.1678,0.7153,3.0901
0.1680,0.7049,3.0309
0.1682,0.9055,3.8954
0.1684,0.8067,3.4687
0.1686,0.8759,3.761
0.1688,0.9495,4.0904
0.1690,0.7766,3.3408
0.1692,0.9764,4.1944
0.1694,0.8832,3.8065
0.1696,0.7743,3.3217
0.1698,0.9831,4.2292
0.1700,0.7972,3.4344
0.1702,0.8357,3.5885
0.1704,0.9569,4.1225
0.1706,0.7539,3.2388
0.1708,0.9836,4.2175
0.1710,1.0151,4.3649
0.1712,0.8594,3.6853
0.1714,1.0344,4.4396
0.1716,0.8917,3.8325
0.1718,0.8592,3.6894
0.1720,0.8723,3.7543
0.1722,0.8485,3.6419
0.1724,1.0153,4.37
0.1726,0.943,4.0512
0.1728,0.9554,4.11
0.1730,0.8899,3.8159
0.1732,0.9955,4.2789
0.1734,0.8795,3.7676
0.1736,1.0254,4.4072
0.1738,0.9242,3.9611
0.1740,1.0151,4.3649
0.1742,0.8351,3.5959
0.1744,0.8301,3.5676
0.1746,0.8783,3.773
0.1748,0.8951,3.8487
0.1750,0.7902,3.4091
0.1752,0.6882,2.9689
0.1754,0.722,3.1119
0.1756,0.7641,3.2948
0.1758,0.7392,3.1873
0.1760,0.7284,3.1364
0.1762,0.7726,3.3207
0.1764,0.8132,3.4966
0.1766,0.8219,3.5375
0.1768,0.8193,3.5245
0.1770,0.8237,3.5452
0.1772,0.8536,3.6737
0.1774,0.8755,3.7594
0.1776,0.923,3.9744
0.1778,0.7808,3.362
0.1780,0.8024,3.4534
0.1782,0.8102,3.4918
0.1784,0.784,3.3791
0.1786,0.769,3.3145
0.1788,0.7654,3.2944
0.1790,0.7627,3.284
0.1792,0.7474,3.2185
0.1794,0.7417,3.1922
0.1796,0.7864,3.3816
0.1798,0.8304,3.5725
0.1800,0.8394,3.6095
0.1802,0.8582,3.6956
0.1804,0.7849,3.3827
0.1806,0.73,3.1421
0.1808,0.7928,3.4105
0.1810,0.8091,3.4855
0.1812,0.7452,3.2087
0.1814,0.7426,3.1993
0.1816,0.73,3.1465
0.1818,0.7218,3.1123
0.1820,0.7146,3.0784
0.1822,0.7152,3.0824
0.1824,0.7285,3.1369
0.1826,0.7356,3.1688
0.1828,0.744,3.2035
0.1830,0.7485,3.2231
0.1832,0.746,3.2123
0.1834,0.7472,3.2189
0.1836,0.7388,3.1813
0.1838,0.7612,3.2809
0.1840,0.7575,3.2634
0.1842,0.7394,3.1883
0.1844,0.6664,2.8761
0.1846,0.6617,2.8506
0.1848,0.7756,3.3383
0.1850,0.808,3.476
0.1852,0.8562,3.6782
0.1854,0.8651,3.7302
0.1856,0.7091,3.049
0.1858,0.8676,3.7255
0.1860,0.8586,3.6971
0.1862,0.7454,3.2022
0.1864,0.9157,3.9393
0.1866,0.7576,3.2654
0.1868,0.7846,3.3691
0.1870,0.8749,3.7674
0.1872,0.7194,3.0991
0.1874,0.7918,3.4016
0.1876,0.9075,3.9133
0.1878,0.717,3.0873
0.1880,0.8784,3.7753
0.1882,0.8301,3.5759
0.1884,0.7603,3.2707
0.1886,0.7849,3.3796
0.1888,0.8478,3.6337
0.1890,0.9826,4.2193
0.1892,0.87,3.7444
0.1894,0.8629,3.7105
0.1896,0.8307,3.5735
0.1898,0.9028,3.8823
0.1900,0.8814,3.79
0.1902,0.9445,4.0442
0.1904,1.0553,4.5229
0.1906,1.0427,4.4606
0.1908,1.1336,4.8698
0.1910,0.93,4.0006
0.1912,0.8092,3.4828
0.1914,0.7551,3.25
0.1916,0.7462,3.2133
0.1918,0.7412,3.1916
0.1920,0.8007,3.4445
0.1922,0.8272,3.5585
0.1924,0.8562,3.6817
0.1926,0.8918,3.8384
0.1928,0.8397,3.6105
0.1930,0.8682,3.7367
0.1932,0.8321,3.578
0.1934,0.7829,3.3713
0.1936,0.7365,3.1685
0.1938,0.7946,3.4198
0.1940,0.8262,3.5528
0.1942,0.7948,3.4288
0.1944,0.6475,2.7948
0.1946,0.6273,2.7073
0.1948,0.6323,2.724
0.1950,0.7311,3.1468
0.1952,0.7477,3.218
0.1954,0.7502,3.2288
0.1956,0.7442,3.206
0.1958,0.7346,3.1662
0.1960,0.7327,3.1564
0.1962,0.7787,3.3486
0.1964,0.8253,3.5486
0.1966,0.8268,3.5553
0.1968,0.8051,3.4668
0.1970,0.7383,3.1807
0.1972,0.7167,3.0891
0.1974,0.7207,3.1062
0.1976,0.728,3.1363
0.1978,0.7353,3.1663
0.1980,0.7386,3.1788
0.1982,0.7326,3.1544
0.1984,0.7303,3.1446
0.1986,0.745,3.2067
0.1988,0.7411,3.1911
0.1990,0.741,3.1921
0.1992,0.7491,3.2257
0.1994,0.7555,3.2516
0.1996,0.7486,3.2221
0.1998,0.7399,3.1859
0.2000,0.7394,3.1854
0.2002,0.7372,3.1761
0.2004,0.7004,3.0217
0.2006,0.6549,2.8198
0.2008,0.7376,3.1776
0.2010,0.7015,3.0277
0.2012,0.6781,2.9159
0.2014,0.8333,3.5865
0.2016,0.7456,3.2077
0.2018,0.8346,3.5889
0.2020,0.8645,3.7294
0.2022,0.6998,3.0107
0.2024,0.8877,3.8137
0.2026,0.8208,3.5361
0.2028,0.749,3.2162
0.2030,0.9247,3.9798
0.2032,0.7318,3.1528
0.2034,0.7869,3.3836
0.2036,0.8461,3.6468
0.2038,0.7,3.0126
0.2040,0.8552,3.6673
0.2042,0.9404,4.0531
0.2044,0.7152,3.0753
0.2046,0.8815,3.7922
0.2048,0.7639,3.2907
0.2050,0.7599,3.2722
0.2052,0.7382,3.1817
0.2054,0.7501,3.2253
0.2056,0.8171,3.5152
0.2058,0.7944,3.4114
0.2060,0.8569,3.6882
0.2062,0.7977,3.4253
0.2064,0.9099,3.9145
0.2066,0.8079,3.4723
0.2068,0.9225,3.9687
0.2070,0.8274,3.5579
0.2072,0.9126,3.9222
0.2074,0.8734,3.7554
0.2076,0.8307,3.5685
0.2078,0.8209,3.5317
0.2080,0.7671,3.2986
0.2082,0.7827,3.3703
0.2084,0.7562,3.2562
0.2086,0.8009,3.444
0.2088,0.8433,3.6277
0.2090,0.8431,3.6221
0.2092,0.9058,3.8915
0.2094,0.8699,3.7352
0.2096,0.8839,3.799
0.2098,0.8479,3.6461
0.2100,0.8763,3.7648
0.2102,0.9092,3.9114
0.2104,0.7525,3.2462
0.2106,0.6507,2.8018
0.2108,0.7059,3.044
0.2110,0.6604,2.8502
0.2112,0.6336,2.7348
0.2114,0.6376,2.7468
0.2116,0.7272,3.1327
0.2118,0.7417,3.1937
0.2120,0.733,3.1536
0.2122,0.7555,3.2516
0.2124,0.7346,3.1632
0.2126,0.7389,3.1803
0.2128,0.7837,3.3681
0.2130,0.825,3.5526
0.2132,0.7284,3.1349
0.2134,0.7532,3.2433
0.2136,0.7265,3.1267
0.2138,0.7368,3.1681
0.2140,0.7965,3.4265
0.2142,0.794,3.4156
0.2144,0.7961,3.4297
0.2146,0.7489,3.2247
0.2148,0.734,3.1606
0.2150,0.7224,3.112
