Time (s),Main Avg Current (A),Main Avg Power (W)
0.1032,1.2042,5.1853
0.1034,1.202,5.1808
0.1036,1.2162,5.2393
0.1038,1.242,5.343
0.1040,1.2981,5.587
0.1042,1.2296,5.2972
0.1044,1.1995,5.1651
0.1046,1.1945,5.1458
0.1048,1.1622,5.0045
0.1050,1.1896,5.1246
0.1052,1.2156,5.2367
0.1054,1.1935,5.1465
0.1056,1.1796,5.0865
0.1058,1.1894,5.1265
0.1060,1.1957,5.151
0.1062,1.1951,5.1508
0.1064,1.1716,5.0518
0.1066,1.1669,5.034
0.1068,1.1652,5.0221
0.1070,1.1802,5.0867
0.1072,1.2134,5.2299
0.1074,1.2199,5.2505
0.1076,1.2937,5.5602
0.1078,1.2841,5.5266
0.1080,1.2554,5.4058
0.1082,1.2341,5.3138
0.1084,1.2326,5.3076
0.1086,1.2297,5.2953
0.1088,1.1709,5.0557
0.1090,1.076,4.6332
0.1092,1.1709,5.03
0.1094,1.4054,6.0153
0.1096,1.5655,6.7224
0.1098,1.3575,5.8344
0.1100,1.404,6.0035
0.1102,1.6087,6.9046
0.1104,1.4215,6.1039
0.1106,1.5105,6.474
0.1108,1.5166,6.5244
0.1110,1.3172,5.6533
0.1112,1.5278,6.5571
0.1114,1.4413,6.2033
0.1116,1.3252,5.6745
0.1118,1.5501,6.656
0.1120,1.359,5.8438
0.1122,1.3939,5.9799
0.1124,1.4688,6.3127
0.1126,1.4051,6.0334
0.1128,1.4969,6.4398
0.1130,1.3981,5.9979
0.1132,1.4833,6.3602
0.1134,1.5637,6.7053
0.1136,1.5865,6.8157
0.1138,1.477,6.3335
0.1140,1.546,6.6508
0.1142,1.4285,6.1367
0.1144,1.5228,6.5421
0.1146,1.4145,6.0684
0.1148,1.5827,6.7771
0.1150,1.5938,6.8535
0.1152,1.4108,6.0779
0.1154,1.3152,5.6635
0.1156,1.2771,5.4992
0.1158,1.2589,5.4157
0.1160,1.2696,5.4642
0.1162,1.2615,5.4321
0.1164,1.2162,5.2442
