Time (s),Main Avg Current (A),Main Avg Power (W)
0.0434,0.6247,2.6874
0.0436,0.6139,2.6483
0.0438,0.5149,2.2204
0.0440,0.5163,2.2282
0.0442,0.483,2.0848
0.0444,0.4937,2.1299
0.0446,0.507,2.1883
0.0448,0.5139,2.2147
0.0450,0.5633,2.4243
0.0452,0.6097,2.6241
0.0454,0.5746,2.4786
0.0456,0.5193,2.2401
0.0458,0.5304,2.2871
0.0460,0.5238,2.2576
0.0462,0.5341,2.3021
0.0464,0.55,2.3703
0.0466,0.5484,2.3614
0.0468,0.5556,2.3946
0.0470,0.5522,2.3791
0.0472,0.5567,2.3982
0.0474,0.5671,2.4443
0.0476,0.5798,2.4979
0.0478,0.6005,2.588
0.0480,0.6189,2.6614
0.0482,0.6628,2.8542
0.0484,0.6213,2.6742
0.0486,0.648,2.7849
0.0488,0.7316,3.1443
0.0490,0.7661,3.2927
0.0492,0.7702,3.3072
0.0494,0.8188,3.5141
0.0496,0.8949,3.8375
0.0498,0.9568,4.0914
0.0500,1.0771,4.6037
0.0502,1.1011,4.7106
0.0504,1.1214,4.7973
0.0506,1.1186,4.7811
0.0508,1.1006,4.7108
0.0510,1.1044,4.7245
0.0512,1.1244,4.8147
0.0514,1.0594,4.5363
0.0516,1.0322,4.4197
0.0518,1.0178,4.3621
0.0520,1.0218,4.3776
0.0522,1.0567,4.5271
0.0524,1.038,4.4469
0.0526,1.0752,4.6062
0.0528,0.9718,4.1769
0.0530,0.8679,3.7217
0.0532,0.9727,4.1649
0.0534,1.0452,4.4736
0.0536,1.0887,4.6616
0.0538,1.0764,4.6114
0.0540,1.0702,4.5825
0.0542,1.1125,4.7638
0.0544,1.0328,4.4202
0.0546,1.0822,4.636
0.0548,1.021,4.374
0.0550,1.0639,4.5579
0.0552,1.065,4.5647
0.0554,1.0173,4.3662
0.0556,0.9896,4.2413
0.0558,1.0208,4.3791
0.0560,1.0062,4.3087
0.0562,1.0341,4.4341
0.0564,0.9843,4.2305
0.0566,0.8428,3.6272
0.0568,0.7996,3.435
0.0570,0.849,3.649
0.0572,0.825,3.5475
0.0574,0.8141,3.5006
0.0576,0.8198,3.5253
0.0578,0.7099,3.0581
0.0580,0.6156,2.6519
0.0582,0.63,2.7189
0.0584,0.5987,2.5826
0.0586,0.5793,2.4982
0.0588,0.609,2.6223
0.0590,0.7235,3.1083
0.0592,0.8173,3.5112
0.0594,0.8567,3.6768
0.0596,0.851,3.6577
0.0598,0.8266,3.5542
0.0600,0.8642,3.7127
0.0602,0.8772,3.7684
0.0604,0.8886,3.812
0.0606,0.9827,4.2081
0.0608,1.0264,4.3991
0.0610,1.0098,4.3302
0.0612,1.0352,4.4429
0.0614,1.0116,4.3399
0.0616,0.9957,4.2675
0.0618,0.9919,4.257
0.0620,0.9737,4.1773
0.0622,0.9446,4.0504
0.0624,0.9808,4.2018
0.0626,0.9697,4.1657
0.0628,0.9078,3.8998
0.0630,0.9469,4.0659
0.0632,0.9315,3.9962
0.0634,0.9585,4.1062
0.0636,1.0401,4.4557
0.0638,1.0061,4.3143
0.0640,1,4.296
0.0642,0.8639,3.7164
0.0644,0.8476,3.6462
0.0646,0.8996,3.8665
0.0648,0.8353,3.5969
0.0650,0.7335,3.1613
0.0652,0.7478,3.2139
0.0654,0.8675,3.7266
0.0656,0.8498,3.6509
0.0658,0.8637,3.7141
0.0660,0.9039,3.8833
0.0662,0.9496,4.0758
0.0664,0.9496,4.0777
0.0666,0.9397,4.0331
0.0668,0.949,4.0732
0.0670,0.9471,4.0707
0.0672,0.9105,3.9153
0.0674,0.8747,3.7558
0.0676,0.9337,4.0129
0.0678,0.9276,3.9922
0.0680,0.8128,3.4982
0.0682,0.7731,3.3273
0.0684,0.7882,3.3813
0.0686,1.0384,4.4485
0.0688,1.1594,4.967
0.0690,1.157,4.959
0.0692,1.1636,4.9826
0.0694,1.1299,4.8405
0.0696,1.1192,4.797
0.0698,1.0915,4.6805
0.0700,1.0988,4.7097
0.0702,1.1234,4.8128
0.0704,1.11,4.7552
0.0706,1.1238,4.8278
0.0708,0.9556,4.1092
0.0710,0.9464,4.0638
0.0712,0.9711,4.166
0.0714,0.9781,4.1978
0.0716,0.9451,4.0619
0.0718,0.9337,4.0129
0.0720,0.9384,4.0312
0.0722,0.9462,4.0666
0.0724,0.906,3.892
0.0726,0.9602,4.1288
0.0728,0.9503,4.0751
0.0730,1.1004,4.7163
0.0732,1.1178,4.7886
0.0734,1.1201,4.7984
0.0736,1.1206,4.8094
0.0738,1.0319,4.4352
0.0740,0.9778,4.1988
0.0742,0.9763,4.194
0.0744,0.9555,4.1049
0.0746,0.9745,4.1882
0.0748,0.9542,4.103
0.0750,0.9033,3.8807
0.0752,0.9427,4.0497
0.0754,0.9842,4.23
0.0756,0.9629,4.1387
0.0758,0.9133,3.9235
0.0760,0.911,3.9155
0.0762,0.8444,3.6378
0.0764,0.8589,3.6986
0.0766,0.8713,3.7466
0.0768,0.9607,4.1174
0.0770,1.1012,4.7221
0.0772,1.1116,4.7664
0.0774,1.0851,4.6614
0.0776,0.9701,4.1716
0.0778,0.9088,3.9117
0.0780,0.8831,3.7989
0.0782,0.9222,3.9598
0.0784,0.9992,4.2904
0.0786,1.0642,4.5739
0.0788,0.9617,4.1297
0.0790,0.9253,3.9787
0.0792,0.853,3.666
0.0794,0.9959,4.2725
0.0796,1.0958,4.7034
0.0798,1.1047,4.7348
0.0800,1.1299,4.8405
0.0802,1.1441,4.9035
0.0804,1.1045,4.7404
0.0806,1.0746,4.6058
0.0808,1.1164,4.7892
0.0810,1.0906,4.6851
0.0812,1.0553,4.5294
0.0814,1.0228,4.3919
0.0816,0.985,4.2237
0.0818,1.0518,4.5165
0.0820,1.0714,4.5919
0.0822,1.1342,4.8749
0.0824,0.9869,4.2438
0.0826,0.992,4.2595
0.0828,1.0046,4.3196
0.0830,1.0491,4.4984
0.0832,1.1565,4.9639
0.0834,1.1069,4.7441
0.0836,1.1731,5.0279
0.0838,1.1643,4.995
0.0840,1.122,4.8066
0.0842,1.2235,5.2365
0.0844,1.2673,5.4238
0.0846,1.2792,5.4803
0.0848,1.2536,5.3628
0.0850,1.2668,5.4218
0.0852,1.2836,5.5014
0.0854,1.2749,5.4669
0.0856,1.2579,5.3813
0.0858,1.3095,5.6072
0.0860,1.2861,5.5096
0.0862,1.3031,5.58
0.0864,1.2818,5.4937
0.0866,1.292,5.5322
0.0868,1.2914,5.5322
0.0870,1.3031,5.5878
0.0872,1.2364,5.3043
0.0874,1.2169,5.2131
0.0876,1.2343,5.2827
0.0878,1.291,5.5281
0.0880,1.2964,5.559
0.0882,1.1935,5.1153
0.0884,1.2165,5.2261
0.0886,1.0866,4.6833
0.0888,0.9363,4.0243
0.0890,0.9935,4.2762
0.0892,0.9177,3.9554
0.0894,0.8969,3.8601
0.0896,0.9996,4.3005
0.0898,0.9806,4.2204
0.0900,0.9664,4.1498
0.0902,1.0799,4.6327
0.0904,1.1807,5.0674
0.0906,1.1462,4.9196
0.0908,1.1126,4.7888
0.0910,0.9681,4.1628
0.0912,0.9667,4.1644
0.0914,0.9421,4.0585
0.0916,0.9132,3.9303
0.0918,0.9254,3.9811
0.0920,0.9903,4.2622
0.0922,0.971,4.183
0.0924,0.956,4.1069
0.0926,1.0046,4.3237
0.0928,0.9158,3.9398
0.0930,1.0091,4.3392
0.0932,1.0226,4.3929
0.0934,1.0495,4.5152
0.0936,1.0287,4.4192
0.0938,1.0313,4.4223
0.0940,1.1658,5.0012
0.0942,1.1245,4.8354
0.0944,1.0625,4.5709
0.0946,1.0358,4.4641
0.0948,0.9102,3.9265
0.0950,0.8844,3.8081
0.0952,0.8765,3.7723
0.0954,0.9331,4.0178
0.0956,0.9349,4.0312
0.0958,0.8864,3.8205
0.0960,0.9247,3.978
0.0962,0.9104,3.9239
0.0964,0.8714,3.7524
0.0966,0.9404,4.0475
0.0968,0.9916,4.2659
0.0970,0.9923,4.265
0.0972,0.9915,4.2654
0.0974,0.9727,4.1863
0.0976,0.9682,4.1634
0.0978,1.0431,4.4831
0.0980,1.0386,4.464
0.0982,1.0148,4.3574
0.0984,1.0403,4.4775
0.0986,0.9605,4.1399
0.0988,0.8977,3.8744
0.0990,0.8809,3.7879
0.0992,1.04,4.4697
0.0994,1.0577,4.5481
0.0996,1.0443,4.4883
0.0998,1.0656,4.58
0.1000,1.0414,4.4759
0.1002,1.047,4.4959
0.1004,1.0933,4.7013
0.1006,1.0654,4.579
0.1008,1.0593,4.5506
0.1010,1.0836,4.6509
0.1012,1.1029,4.7315
0.1014,1.1345,4.8828
0.1016,0.9512,4.1015
0.1018,0.882,3.8031
0.1020,0.8552,3.6758
0.1022,1.0696,4.5906
0.1024,1.0962,4.7159
0.1026,0.9827,4.2336
0.1028,0.8886,3.8298
0.1030,0.8525,3.6656
0.1032,1.0594,4.549
0.1034,1.1122,4.7778
0.1036,1.0863,4.6687
0.1038,1.0729,4.6093
0.1040,1.0811,4.6401
0.1042,1.1492,4.9256
0.1044,1.1938,5.1144
0.1046,1.2009,5.1568
0.1048,1.1084,4.7663
0.1050,1.0647,4.578
0.1052,1.0559,4.5404
0.1054,1.0415,4.4764
0.1056,1.0872,4.6685
0.1058,1.134,4.8671
0.1060,1.1667,5.0006
0.1062,1.2503,5.3565
0.1064,1.2695,5.4412
0.1066,1.2357,5.3037
0.1068,1.213,5.2039
0.1070,1.1931,5.1185
0.1072,1.1551,4.9669
0.1074,1.0509,4.525
0.1076,1.0055,4.3298
0.1078,0.967,4.1659
0.1080,0.9937,4.2727
0.1082,1.0557,4.5351
0.1084,1.1285,4.8502
0.1086,1.0691,4.5928
0.1088,1.0222,4.4036
0.1090,0.9518,4.1022
0.1092,0.903,3.8918
0.1094,0.9099,3.9163
0.1096,1.0083,4.3417
0.1098,0.9833,4.2283
0.1100,1.0551,4.5347
0.1102,1.1129,4.7854
0.1104,1.0794,4.6415
0.1106,1.0747,4.6235
0.1108,1.0325,4.4501
0.1110,0.98,4.2178
0.1112,0.9812,4.2249
0.1114,0.9802,4.2189
0.1116,0.9785,4.2136
0.1118,0.9778,4.2066
0.1120,1.0234,4.4006
0.1122,1.0408,4.4733
0.1124,1.1137,4.7823
0.1126,1.1721,5.0378
0.1128,1.117,4.7962
0.1130,1.1549,4.9567
0.1132,1.1946,5.1199
0.1134,1.2922,5.5358
0.1136,1.3084,5.6052
0.1138,1.2852,5.5137
0.1140,1.2746,5.4628
0.1142,1.3082,5.6041
0.1144,1.2844,5.5101
0.1146,1.1707,5.041
0.1148,1.0077,4.333
0.1150,1.0619,4.5619
0.1152,1.1245,4.8332
0.1154,1.1676,5.0066
0.1156,1.2765,5.471
0.1158,1.3055,5.5954
0.1160,1.32,5.655
0.1162,1.2646,5.4227
0.1164,1.2664,5.4329
0.1166,1.2999,5.5739
0.1168,1.2952,5.5616
0.1170,1.2223,5.2436
0.1172,1.2133,5.2098
0.1174,1.2271,5.2666
0.1176,1.2554,5.3856
0.1178,1.2872,5.5142
0.1180,1.3269,5.6949
0.1182,1.2683,5.4411
0.1184,1.319,5.653
0.1186,1.366,5.8436
0.1188,1.4962,6.3949
0.1190,1.5772,6.741
0.1192,1.5314,6.5543
0.1194,1.4629,6.2582
0.1196,1.4773,6.3228
0.1198,1.5002,6.4088
0.1200,1.5876,6.7856
0.1202,1.5218,6.5193
0.1204,1.4223,6.0905
0.1206,1.4532,6.2109
0.1208,1.5478,6.6184
0.1210,1.5405,6.5964
0.1212,1.4808,6.3436
0.1214,1.5103,6.4519
0.1216,1.493,6.405
0.1218,1.2947,5.5544
0.1220,1.3017,5.5894
0.1222,1.3004,5.5863
0.1224,1.1922,5.1359
0.1226,1.0487,4.5199
0.1228,0.9689,4.1761
0.1230,0.9847,4.2458
0.1232,1.0018,4.3098
0.1234,1.1033,4.7507
0.1236,1.039,4.4739
0.1238,1.0667,4.5932
0.1240,1.1147,4.7931
0.1242,1.1495,4.9427
0.1244,1.1316,4.8658
0.1246,1.0392,4.4812
0.1248,0.92,3.9671
0.1250,1.0072,4.333
0.1252,1.0757,4.6449
0.1254,0.8525,3.6844
0.1256,0.8212,3.5491
0.1258,0.7663,3.306
0.1260,0.8538,3.6815
0.1262,0.8851,3.8183
0.1264,0.8334,3.6003
0.1266,0.8196,3.5407
0.1268,0.8853,3.8211
0.1270,0.8677,3.7433
0.1272,0.8804,3.8017
0.1274,0.8798,3.792
0.1276,0.9192,3.9689
0.1278,0.8263,3.5714
0.1280,0.7551,3.2619
0.1282,0.7783,3.364
0.1284,0.8919,3.8442
0.1286,0.9127,3.9428
0.1288,0.7667,3.3122
0.1290,0.7901,3.4085
0.1292,0.9139,3.9425
0.1294,0.8711,3.7613
0.1296,0.8627,3.7216
0.1298,0.8978,3.8732
0.1300,0.8925,3.8504
0.1302,0.8951,3.8666
0.1304,0.7873,3.4029
0.1306,0.7379,3.1893
0.1308,0.7538,3.2547
0.1310,0.7426,3.211
0.1312,0.665,2.8794
0.1314,0.6571,2.8451
0.1316,0.664,2.8713
0.1318,0.7227,3.1235
0.1320,0.7109,3.0712
0.1322,0.7097,3.0675
0.1324,0.7193,3.1046
0.1326,0.8088,3.4924
0.1328,0.8521,3.676
0.1330,0.8352,3.6081
0.1332,0.8613,3.7124
0.1334,0.9825,4.2267
0.1336,1.01,4.3469
0.1338,0.9396,4.0457
0.1340,0.9527,4.1025
0.1342,0.9338,4.0209
0.1344,1.0161,4.3631
0.1346,1.1688,5.0281
0.1348,1.0347,4.4512
0.1350,1.0663,4.5853
0.1352,1.0656,4.5864
0.1354,1.0094,4.3483
0.1356,0.9244,3.9843
0.1358,0.8904,3.8375
0.1360,0.8999,3.8766
0.1362,0.9079,3.9112
0.1364,0.949,4.0884
0.1366,0.9841,4.2334
0.1368,0.9773,4.2065
0.1370,0.9663,4.1667
0.1372,0.8697,3.7521
0.1374,0.8038,3.4707
0.1376,0.8351,3.6059
0.1378,0.8275,3.5716
0.1380,0.8201,3.5395
0.1382,0.7944,3.4351
0.1384,0.7234,3.1208
0.1386,0.7973,3.4427
0.1388,0.6841,2.9593
0.1390,0.6625,2.8659
0.1392,0.668,2.8857
0.1394,0.7498,3.2316
0.1396,0.8179,3.5285
0.1398,0.7739,3.3417
0.1400,0.7003,3.0307
0.1402,0.5728,2.4766
0.1404,0.5682,2.4591
0.1406,0.5665,2.4541
0.1408,0.5681,2.4564
0.1410,0.6572,2.8378
0.1412,0.7107,3.0674
0.1414,0.7328,3.1597
0.1416,0.7081,3.063
0.1418,0.5752,2.4893
0.1420,0.5485,2.3729
0.1422,0.618,2.6734
0.1424,0.5969,2.5832
0.1426,0.6444,2.7772
0.1428,0.8028,3.4617
0.1430,0.7852,3.3904
0.1432,0.7583,3.2668
0.1434,0.8037,3.4621
0.1436,0.8275,3.565
0.1438,0.8545,3.6864
0.1440,0.8227,3.5459
0.1442,0.864,3.7203
0.1444,0.8276,3.5688
0.1446,0.7502,3.2377
0.1448,0.7398,3.1946
0.1450,0.6895,2.9757
0.1452,0.7467,3.2212
0.1454,0.7474,3.2273
0.1456,0.7468,3.2247
0.1458,0.7622,3.2894
0.1460,0.7598,3.2745
0.1462,0.7714,3.3293
0.1464,0.7197,3.1076
0.1466,0.635,2.7432
0.1468,0.6176,2.6706
0.1470,0.6215,2.6872
0.1472,0.6292,2.7171
0.1474,0.6382,2.7572
0.1476,0.6554,2.83
0.1478,0.7078,3.0521
0.1480,0.7491,3.2285
0.1482,0.7528,3.2476
0.1484,0.7822,3.3665
0.1486,0.8822,3.7971
0.1488,0.8961,3.8552
0.1490,0.9373,4.0303
0.1492,0.9567,4.11
0.1494,0.9273,3.993
0.1496,0.858,3.6911
0.1498,0.9984,4.2813
0.1500,1.2062,5.1722
0.1502,1.1696,5.0106
0.1504,1.2455,5.3409
0.1506,1.1914,5.0994
0.1508,1.2697,5.4316
0.1510,1.3347,5.707
0.1512,1.3507,5.7785
0.1514,1.2944,5.5502
0.1516,1.1483,4.9306
0.1518,1.1234,4.8263
0.1520,1.1426,4.9042
0.1522,1.1397,4.8827
0.1524,1.1771,5.0543
0.1526,1.0985,4.7125
0.1528,1.1263,4.8341
0.1530,1.1835,5.0773
0.1532,1.2323,5.2843
0.1534,1.1845,5.072
0.1536,1.3036,5.5716
0.1538,1.3565,5.8004
0.1540,1.4153,6.0545
0.1542,1.3475,5.7754
0.1544,1.2416,5.3289
0.1546,1.1727,5.0428
0.1548,1.1006,4.7284
0.1550,1.0482,4.5053
0.1552,1.0019,4.3123
0.1554,0.9556,4.1111
0.1556,0.9877,4.2509
0.1558,0.9396,4.0457
0.1560,0.9331,4.0122
0.1562,1.0107,4.3439
0.1564,1.0642,4.5824
0.1566,1.0038,4.3165
0.1568,1.0122,4.3526
0.1570,0.9643,4.1502
0.1572,0.9586,4.1259
0.1574,0.9746,4.1965
0.1576,0.8966,3.8626
0.1578,0.8203,3.5471
0.1580,0.6819,2.9445
0.1582,0.7645,3.2998
0.1584,0.7486,3.2309
0.1586,0.7324,3.1596
0.1588,0.7132,3.0811
0.1590,0.67,2.8919
0.1592,0.7069,3.0536
0.1594,0.7272,3.1402
0.1596,0.7323,3.1561
0.1598,0.8019,3.4592
0.1600,0.7635,3.2951
0.1602,0.7454,3.2155
0.1604,0.7541,3.2548
0.1606,0.7101,3.069
0.1608,0.6529,2.8204
0.1610,0.6963,3.0052
0.1612,0.7312,3.1573
0.1614,0.6926,2.9878
0.1616,0.7734,3.3335
0.1618,0.7703,3.3231
0.1620,0.6914,2.9868
0.1622,0.6795,2.9328
0.1624,0.6946,2.9994
0.1626,0.6871,2.9667
0.1628,0.6901,2.9797
0.1630,0.6926,2.9864
0.1632,0.7388,3.1841
0.1634,0.7599,3.2735
0.1636,0.8978,3.8642
0.1638,0.8726,3.7628
0.1640,0.7371,3.1857
0.1642,0.6571,2.8412
0.1644,0.614,2.655
0.1646,0.5976,2.5816
0.1648,0.6182,2.6682
0.1650,0.6448,2.7844
0.1652,0.6445,2.7842
0.1654,0.635,2.7407
0.1656,0.7079,3.054
0.1658,0.7584,3.2688
0.1660,0.7622,3.2864
0.1662,0.7461,3.2156
0.1664,0.7882,3.3892
0.1666,0.8991,3.8645
0.1668,0.8588,3.6981
0.1670,0.8625,3.709
0.1672,0.9457,4.0645
0.1674,0.9366,4.0291
0.1676,0.8447,3.6405
0.1678,0.7606,3.2827
0.1680,0.7502,3.2332
0.1682,0.7516,3.2379
0.1684,0.7541,3.2502
0.1686,0.766,3.2999
0.1688,0.8029,3.4639
0.1690,0.7546,3.2553
0.1692,0.7485,3.2259
0.1694,0.7499,3.2321
0.1696,0.7594,3.2669
0.1698,0.8953,3.8516
0.1700,0.8477,3.6552
0.1702,0.7487,3.227
0.1704,0.7432,3.2032
0.1706,0.7409,3.1978
0.1708,0.701,3.024
0.1710,0.7693,3.319
0.1712,0.6644,2.8662
0.1714,0.6507,2.8085
0.1716,0.6684,2.8806
0.1718,0.7564,3.2585
0.1720,0.7846,3.3784
0.1722,0.8721,3.7502
0.1724,0.9653,4.1452
0.1726,0.9647,4.1503
0.1728,0.9037,3.8859
0.1730,0.9321,4.0062
0.1732,0.9711,4.1757
0.1734,0.909,3.9122
0.1736,0.842,3.6292
0.1738,0.7581,3.2734
0.1740,0.6807,2.9352
0.1742,0.7564,3.2616
0.1744,0.7487,3.221
0.1746,0.8651,3.7215
0.1748,0.8811,3.7907
0.1750,0.8879,3.8178
0.1752,0.9154,3.9401
0.1754,0.8705,3.7482
0.1756,0.8849,3.7996
0.1758,1.0769,4.6177
0.1760,1.0828,4.6473
0.1762,0.9598,4.1311
0.1764,0.8709,3.7503
0.1766,0.8741,3.7637
0.1768,0.8448,3.6343
0.1770,0.9026,3.8794
0.1772,0.925,3.9814
0.1774,0.8957,3.8477
0.1776,0.9755,4.1851
0.1778,1.0463,4.5033
0.1780,0.8624,3.7136
0.1782,0.8417,3.6209
0.1784,0.8676,3.7358
0.1786,0.82,3.5308
0.1788,0.7903,3.4048
0.1790,0.8004,3.4498
0.1792,0.7142,3.0852
0.1794,0.6042,2.6101
0.1796,0.6036,2.6063
0.1798,0.6572,2.8338
0.1800,0.697,3.0083
0.1802,0.6909,2.9833
0.1804,0.688,2.9709
0.1806,0.6203,2.6795
0.1808,0.6031,2.603
0.1810,0.6432,2.7759
0.1812,0.6922,2.9821
0.1814,0.8189,3.5261
0.1816,0.8399,3.6182
0.1818,0.86,3.6947
0.1820,0.9625,4.1271
0.1822,1.0301,4.4233
0.1824,0.952,4.1013
0.1826,0.792,3.4088
0.1828,0.8017,3.4555
0.1830,0.7486,3.2235
0.1832,0.8989,3.858
0.1834,1.0698,4.5938
0.1836,1.016,4.3625
0.1838,0.9802,4.2071
0.1840,1.0722,4.5977
0.1842,1.1594,4.9762
0.1844,1.0247,4.4042
0.1846,0.9127,3.9264
0.1848,0.9593,4.1194
0.1850,1.0717,4.5956
0.1852,1.1192,4.797
0.1854,1.1437,4.8974
0.1856,1.2214,5.2326
0.1858,1.1982,5.1353
0.1860,1.1781,5.0565
0.1862,1.0386,4.4557
0.1864,1.0975,4.704
0.1866,1.1942,5.1255
0.1868,1.0608,4.5573
0.1870,1.0106,4.3414
0.1872,1.0089,4.3322
0.1874,1.0114,4.347
0.1876,0.947,4.0758
0.1878,0.8893,3.8311
0.1880,0.8458,3.6418
0.1882,0.8091,3.4854
0.1884,0.796,3.4275
0.1886,0.7726,3.3283
0.1888,0.7884,3.4012
0.1890,0.7487,3.224
0.1892,0.7929,3.4188
0.1894,0.7711,3.3283
