Time (s),Main Avg Current (A),Main Avg Power (W)
0.0794,1.1425,4.9173
0.0796,1.1499,4.9493
0.0798,1.157,4.9797
0.0800,1.1648,5.0156
0.0802,1.1653,5.02
0.0804,1.1721,5.0447
0.0806,1.1289,4.8612
0.0808,1.1154,4.8051
0.0810,1.1237,4.8362
0.0812,1.1269,4.8502
0.0814,1.147,4.9415
0.0816,1.1452,4.9337
0.0818,1.1582,4.9849
0.0820,1.1761,5.0641
0.0822,1.1728,5.0455
0.0824,1.1707,5.0386
0.0826,1.1605,4.997
0.0828,1.149,4.9428
0.0830,1.146,4.9368
0.0832,1.1383,4.9037
0.0834,1.1693,5.0282
0.0836,1.2185,5.2469
0.0838,1.1522,4.9591
0.0840,1.1547,4.9676
0.0842,1.1289,4.8635
0.0844,1.1275,4.8595
0.0846,1.1268,4.8496
0.0848,1.1658,5.0197
0.0850,1.1586,4.9841
0.0852,1.1551,4.9691
0.0854,1.1575,4.9818
0.0856,1.1884,5.1126
0.0858,1.216,5.2312
0.0860,1.2254,5.2715
0.0862,1.205,5.1862
0.0864,1.1822,5.0857
0.0866,1.183,5.0917
0.0868,1.1859,5.0994
0.0870,1.1987,5.1569
0.0872,1.1749,5.0613
0.0874,1.1592,4.989
0.0876,1.1684,5.0287
0.0878,1.1644,5.0117
0.0880,1.1708,5.0367
0.0882,1.1741,5.0512
0.0884,1.1634,5.0071
0.0886,1.1726,5.0445
0.0888,1.1764,5.0633
0.0890,1.1859,5.1065
0.0892,1.1937,5.1353
0.0894,1.1884,5.1102
0.0896,1.1738,5.0543
0.0898,1.21,5.1836
0.0900,1.4656,6.2667
0.0902,1.5994,6.8518
0.0904,1.5521,6.6494
0.0906,1.5353,6.5836
0.0908,1.5441,6.6118
0.0910,1.5476,6.6298
0.0912,1.5086,6.4689
0.0914,1.4786,6.3433
0.0916,1.4058,6.0338
0.0918,1.409,6.0444
0.0920,1.5058,6.451
0.0922,1.5642,6.7169
0.0924,1.3135,5.6507
0.0926,1.2286,5.2854
0.0928,1.2304,5.2931
0.0930,1.231,5.2982
0.0932,1.2052,5.1896
0.0934,1.1857,5.1007
0.0936,1.1924,5.1391
0.0938,1.1451,4.9309
0.0940,1.1545,4.9689
0.0942,1.1637,5.0109
0.0944,1.1661,5.0213
0.0946,1.1504,4.9582
0.0948,1.1649,5.0114
0.0950,1.2505,5.3773
0.0952,1.2191,5.2495
0.0954,1.187,5.1087
0.0956,1.1887,5.1136
0.0958,1.1896,5.1249
0.0960,1.1624,5.0053
0.0962,1.157,4.9797
0.0964,1.3362,5.7428
0.0966,1.332,5.7248
0.0968,1.3145,5.6469
0.0970,1.333,5.7267
0.0972,1.3267,5.6968
0.0974,1.3505,5.8074
0.0976,1.3426,5.7814
0.0978,1.217,5.2305
0.0980,1.3197,5.6748
0.0982,1.2824,5.517
0.0984,1.2571,5.4006
0.0986,1.2897,5.5459
0.0988,1.296,5.5701
0.0990,1.3149,5.649
0.0992,1.3098,5.6399
0.0994,1.2555,5.3984
0.0996,1.2943,5.5603
0.0998,1.3511,5.8045
0.1000,1.3571,5.833
0.1002,1.3309,5.7148
0.1004,1.3332,5.7326
0.1006,1.3221,5.6904
0.1008,1.2198,5.2599
0.1010,1.0663,4.6066
0.1012,0.9789,4.2289
0.1014,0.9543,4.1208
0.1016,0.9425,4.0714
0.1018,0.9447,4.0794
0.1020,0.9772,4.2217
0.1022,0.9763,4.2156
0.1024,0.9704,4.1902
0.1026,0.986,4.2536
0.1028,1.0052,4.3383
0.1030,1.0436,4.5061
0.1032,0.9198,3.9753
0.1034,0.8622,3.7266
0.1036,0.8612,3.7219
0.1038,0.8631,3.7302
0.1040,0.871,3.7627
0.1042,0.9158,3.9601
0.1044,0.8826,3.8147
0.1046,0.8639,3.7355
0.1048,0.8805,3.8036
0.1050,0.8749,3.778
0.1052,0.9435,4.0742
0.1054,1.0012,4.3173
0.1056,1.0307,4.4424
0.1058,1.1245,4.8421
0.1060,1.1407,4.9072
0.1062,1.1295,4.8638
0.1064,1.1288,4.8652
0.1066,1.0531,4.5348
0.1068,1.0434,4.5014
0.1070,1.0284,4.4346
0.1072,1.0416,4.4874
0.1074,1.0361,4.4698
0.1076,1.02,4.4005
0.1078,1.0076,4.3426
0.1080,1.0212,4.4057
0.1082,1.0096,4.3575
0.1084,0.9989,4.3114
0.1086,0.9919,4.2809
0.1088,0.9943,4.2893
0.1090,1.0175,4.3855
0.1092,1.0343,4.46
0.1094,1.0212,4.4057
0.1096,0.9789,4.225
0.1098,0.9542,4.1203
0.1100,1.0163,4.3743
0.1102,1.066,4.5944
0.1104,1.0308,4.447
0.1106,1.009,4.3468
0.1108,1.0438,4.4987
0.1110,1.0479,4.5184
0.1112,1.0567,4.5524
0.1114,1.0976,4.7242
0.1116,1.2026,5.171
0.1118,1.2415,5.3361
0.1120,1.1955,5.143
0.1122,1.2389,5.3298
0.1124,1.2098,5.1996
0.1126,1.1821,5.0876
0.1128,1.1896,5.1201
0.1130,1.1756,5.0574
0.1132,1.1643,5.0112
0.1134,1.1343,4.8822
0.1136,1.1241,4.8338
0.1138,1.1335,4.8785
0.1140,1.1458,4.934
0.1142,1.1696,5.0339
0.1144,1.1569,4.9792
0.1146,1.1722,5.0453
0.1148,1.205,5.1765
0.1150,1.2158,5.2278
0.1152,1.2492,5.3616
0.1154,1.3538,5.7861
0.1156,1.6261,6.9436
0.1158,1.7366,7.4186
0.1160,1.7193,7.3449
0.1162,1.7012,7.2675
0.1164,1.7064,7.2895
0.1166,1.6969,7.2457
0.1168,1.6988,7.2675
0.1170,1.7249,7.3724
0.1172,1.68,7.1903
0.1174,1.6249,6.9482
0.1176,1.636,6.9921
0.1178,1.658,7.1096
0.1180,1.4444,6.2053
0.1182,1.3618,5.8504
0.1184,1.3534,5.817
0.1186,1.3531,5.8101
0.1188,1.3523,5.8097
0.1190,1.363,5.8528
0.1192,1.3636,5.8581
0.1194,1.2909,5.5511
0.1196,1.3248,5.6885
0.1198,1.3872,5.9568
0.1200,1.3724,5.9012
0.1202,1.3637,5.8614
0.1204,1.3658,5.8647
0.1206,1.3689,5.878
0.1208,1.3529,5.815
0.1210,1.3203,5.6695
0.1212,1.293,5.5598
0.1214,1.3414,5.7709
0.1216,1.3106,5.633
0.1218,1.304,5.6047
0.1220,1.3252,5.6986
0.1222,1.296,5.5701
0.1224,1.2653,5.4458
0.1226,1.2668,5.4424
0.1228,1.3248,5.6965
0.1230,1.3007,5.598
0.1232,1.296,5.5727
0.1234,1.2453,5.3646
0.1236,1.1476,4.9486
0.1238,1.0872,4.6902
0.1240,1.0617,4.5842
0.1242,1.0529,4.5422
0.1244,1.0528,4.5417
0.1246,1.0312,4.4527
0.1248,1.017,4.3896
0.1250,1.0392,4.4791
0.1252,1.0835,4.672
0.1254,1.0886,4.6964
0.1256,1.0445,4.506
0.1258,1.0838,4.6757
0.1260,1.0884,4.6954
0.1262,1.0867,4.6838
0.1264,1.0705,4.6204
0.1266,1.0462,4.5091
0.1268,1.0918,4.6989
0.1270,1.1865,5.1138
0.1272,1.0936,4.7132
0.1274,1.0745,4.6354
0.1276,1.0221,4.4093
0.1278,1.0196,4.4005
0.1280,0.9923,4.2711
0.1282,1.1357,4.8924
0.1284,1.1547,4.9722
0.1286,1.1364,4.8864
0.1288,1.2126,5.2241
0.1290,1.1988,5.1622
0.1292,1.19,5.124
0.1294,1.1649,5.0161
0.1296,1.1572,4.9854
0.1298,1.1887,5.116
0.1300,1.1292,4.869
0.1302,1.0781,4.6509
0.1304,1.0407,4.4895
0.1306,1.0265,4.4305
0.1308,1.0253,4.4273
0.1310,0.9971,4.3017
0.1312,1.0256,4.4202
0.1314,1.0999,4.734
0.1316,1.1238,4.8435
0.1318,1.0885,4.6959
0.1320,1.0632,4.5846
0.1322,1.0896,4.6962
0.1324,1.1389,4.9086
0.1326,1.0376,4.4781
0.1328,1.0004,4.3136
0.1330,1.0148,4.3757
0.1332,0.9986,4.3119
0.1334,0.9973,4.3002
0.1336,1.0275,4.4326
0.1338,1.0223,4.4124
0.1340,1.0295,4.4393
0.1342,1.0234,4.415
0.1344,0.9522,4.1153
0.1346,0.9118,3.9388
0.1348,0.8735,3.7805
0.1350,0.7936,3.4349
0.1352,0.7911,3.4208
0.1354,0.8199,3.5403
0.1356,0.9061,3.9126
0.1358,0.9221,3.9852
0.1360,0.8615,3.7217
0.1362,0.8396,3.6303
0.1364,0.8278,3.5795
0.1366,0.823,3.5604
0.1368,0.8566,3.6988
0.1370,0.8988,3.8828
0.1372,0.8588,3.7115
0.1374,0.8879,3.8339
0.1376,0.8929,3.8557
0.1378,0.8983,3.8808
0.1380,0.9047,3.9082
0.1382,0.8853,3.8225
0.1384,0.9084,3.9225
0.1386,0.9562,4.1233
0.1388,1.0401,4.4744
0.1390,1.1401,4.9024
0.1392,1.177,5.0636
0.1394,1.1738,5.0473
0.1396,1.1812,5.0863
0.1398,1.1653,5.0153
0.1400,1.1779,5.0672
0.1402,1.1168,4.8157
0.1404,1.0296,4.4378
0.1406,1.0236,4.4119
0.1408,1.0025,4.325
0.1410,0.994,4.2882
0.1412,0.9645,4.161
0.1414,0.9679,4.1774
0.1416,0.9666,4.1717
0.1418,0.9594,4.133
0.1420,0.9727,4.2
0.1422,0.9317,4.0155
0.1424,0.9566,4.1287
0.1426,0.9455,4.0787
0.1428,0.9306,4.0164
0.1430,0.9121,3.9403
0.1432,0.8998,3.8816
0.1434,0.9086,3.9199
0.1436,0.9371,4.0387
0.1438,1.0048,4.3247
0.1440,1.0752,4.632
0.1442,1.0438,4.5008
0.1444,0.9492,4.0947
0.1446,1.0051,4.3318
0.1448,1.0324,4.4476
0.1450,1.0179,4.3871
0.1452,0.9905,4.2712
0.1454,0.9208,3.9684
0.1456,0.9752,4.2031
0.1458,1.0238,4.4124
0.1460,1.0151,4.3752
0.1462,1.0017,4.3173
0.1464,1.0124,4.3633
0.1466,0.9327,4.0239
0.1468,0.9363,4.0394
0.1470,0.9383,4.0458
0.1472,0.9253,3.9936
0.1474,0.9272,4.0038
0.1476,0.9314,4.0144
0.1478,0.9651,4.1578
0.1480,0.9917,4.2705
0.1482,1.0133,4.3654
0.1484,0.9964,4.2946
0.1486,0.9958,4.292
0.1488,1.0473,4.5116
0.1490,1.0665,4.5943
0.1492,1.0063,4.335
0.1494,1.0248,4.413
0.1496,1.0716,4.5972
0.1498,1.3071,5.5946
0.1500,1.5058,6.448
0.1502,1.5376,6.5718
0.1504,1.5777,6.7525
0.1506,1.5543,6.6524
0.1508,1.5106,6.4595
0.1510,1.4948,6.4008
0.1512,1.4964,6.4105
0.1514,1.4293,6.129
0.1516,1.3973,5.9917
0.1518,1.4289,6.1241
0.1520,1.4507,6.2234
0.1522,1.2219,5.2638
0.1524,1.0942,4.7136
0.1526,1.1039,4.7466
0.1528,1.1075,4.771
0.1530,1.0479,4.5184
0.1532,0.9922,4.2805
0.1534,0.9437,4.0747
0.1536,0.924,3.9824
0.1538,0.9503,4.0975
0.1540,0.9727,4.1942
0.1542,1.0266,4.4146
0.1544,1.1008,4.7465
0.1546,1.0515,4.5318
0.1548,1.0849,4.6695
0.1550,1.0994,4.7342
0.1552,1.1046,4.7497
0.1554,1.166,5.0044
0.1556,1.2739,5.4677
0.1558,1.2926,5.5531
0.1560,1.2785,5.4923
0.1562,1.2523,5.3825
0.1564,1.2672,5.4363
0.1566,1.3322,5.7231
0.1568,1.2214,5.2544
0.1570,1.2141,5.2157
0.1572,1.2552,5.3874
0.1574,1.2563,5.3995
0.1576,1.2495,5.3702
0.1578,1.2469,5.3568
0.1580,1.2665,5.4433
0.1582,1.2668,5.4398
0.1584,1.2632,5.4219
0.1586,1.3023,5.5949
0.1588,1.2544,5.3938
0.1590,1.2177,5.2336
0.1592,1.2304,5.2931
0.1594,1.2287,5.281
0.1596,1.2039,5.1743
0.1598,1.186,5.1046
0.1600,1.119,4.8161
0.1602,1.1625,5.0011
0.1604,1.1498,4.951
0.1606,1.1563,4.9789
0.1608,1.1839,5.0906
0.1610,1.2075,5.1922
0.1612,1.2377,5.3122
0.1614,1.2672,5.449
0.1616,1.1994,5.16
0.1618,1.2246,5.2659
0.1620,1.2015,5.1688
0.1622,1.1189,4.8268
0.1624,1.0133,4.3695
0.1626,0.9995,4.31
0.1628,1.034,4.4584
0.1630,1.0507,4.5245
0.1632,1.0455,4.5081
0.1634,1.0296,4.4419
0.1636,1.031,4.4414
0.1638,1.0275,4.4305
0.1640,0.9977,4.3043
0.1642,1.024,4.4114
0.1644,1.0335,4.4543
0.1646,1.0272,4.4295
0.1648,1.0048,4.3328
0.1650,0.9892,4.2695
0.1652,0.9895,4.2646
0.1654,1.0236,4.4119
0.1656,1.0053,4.3328
0.1658,1.0099,4.3565
0.1660,0.9835,4.2407
0.1662,0.9907,4.2757
0.1664,0.9989,4.3094
0.1666,0.9959,4.2905
0.1668,1.0239,4.415
0.1670,1.0238,4.4165
0.1672,1.0049,4.3293
0.1674,1.0103,4.3586
0.1676,0.9649,4.1722
0.1678,0.8335,3.6038
0.1680,0.7681,3.3243
0.1682,0.7441,3.2205
0.1684,0.7367,3.1854
0.1686,0.7425,3.2123
0.1688,0.7509,3.2471
0.1690,0.7844,3.3855
0.1692,0.8229,3.5533
0.1694,0.9011,3.8909
0.1696,0.9055,3.9064
0.1698,0.8808,3.8016
0.1700,0.9206,3.9698
0.1702,0.9294,4.0094
0.1704,0.8835,3.8148
0.1706,0.8931,3.8526
0.1708,0.9049,3.902
0.1710,0.9108,3.9328
0.1712,0.9553,4.1211
0.1714,0.9426,4.0644
0.1716,0.9652,4.1583
0.1718,1.051,4.5192
0.1720,1.1349,4.8802
0.1722,1.1298,4.858
0.1724,1.1951,5.1319
0.1726,1.2292,5.2855
0.1728,1.2301,5.2847
0.1730,1.1846,5.0961
0.1732,1.1145,4.8015
0.1734,1.0238,4.4104
0.1736,1.047,4.5043
0.1738,1.1132,4.7913
0.1740,1.0892,4.6925
0.1742,1.0739,4.6242
0.1744,1.0551,4.5473
0.1746,1.0367,4.462
0.1748,1.0783,4.6411
0.1750,1.065,4.5817
0.1752,1.0666,4.5863
0.1754,1.095,4.7107
0.1756,1.1322,4.8729
0.1758,1.1389,4.8995
0.1760,1.077,4.6419
0.1762,1.0373,4.4625
0.1764,1.0897,4.688
0.1766,1.0631,4.5756
0.1768,1.0627,4.5719
0.1770,1.0927,4.7009
0.1772,1.1203,4.8218
0.1774,1.1034,4.7534
0.1776,1.0493,4.5162
0.1778,1.0511,4.524
0.1780,1.1251,4.8379
0.1782,1.1342,4.8726
0.1784,1.1582,4.9802
0.1786,1.1757,5.0555
0.1788,1.1638,5.0045
0.1790,1.1452,4.9268
0.1792,1.1551,4.9668
0.1794,1.1571,4.9733
0.1796,1.1624,4.9983
0.1798,1.161,4.9875
0.1800,1.161,4.9898
0.1802,1.1253,4.8457
0.1804,1.0823,4.6603
0.1806,1.0723,4.6196
0.1808,1.066,4.5901
0.1810,1.0783,4.6411
0.1812,1.0587,4.5586
0.1814,1.004,4.3292
0.1816,0.9736,4.1983
0.1818,0.9739,4.1955
0.1820,1.0416,4.4811
0.1822,1.0927,4.7031
0.1824,1.0739,4.6263
0.1826,1.069,4.6009
0.1828,1.0497,4.522
0.1830,1.0421,4.4894
0.1832,1.0535,4.5322
0.1834,1.1026,4.7476
0.1836,1.1132,4.7757
0.1838,1.3159,5.6399
0.1840,1.4131,6.0483
0.1842,1.4817,6.3389
0.1844,1.5049,6.4469
0.1846,1.4598,6.2567
0.1848,1.4431,6.1766
0.1850,1.4429,6.1813
0.1852,1.4538,6.2281
0.1854,1.4785,6.328
0.1856,1.4651,6.2764
0.1858,1.4243,6.1131
0.1860,1.3616,5.8439
0.1862,1.2833,5.5181
0.1864,1.1539,4.9686
0.1866,1.1383,4.8946
0.1868,1.1546,4.9648
0.1870,1.1557,4.9717
0.1872,1.1452,4.9268
0.1874,1.1409,4.9128
0.1876,1.1163,4.8047
0.1878,1.115,4.7991
0.1880,1.1241,4.8405
0.1882,1.1331,4.8725
